produto;marca_raw;estado;familia_v2;sku_v2;confianca;metodo;motivo;candidatos;atributos
Ar Condicionado TCL 18.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-18000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 18.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-18000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 18.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-18000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 18.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-18000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 22.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-22000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 22.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-22000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 22.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-22000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 22.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-22000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 22.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 22.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 22.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 22.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 22.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 22.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-22000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 22000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 24.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-24000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 24.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-24000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite G2 24.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-24000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 24.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-24000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 24.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-24000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 24.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-24000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 24.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-24000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 24.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-24000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 30.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-30000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 30000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 30.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-30000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 30000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado Split Hi Wall Tcl 9.000 BTUs Filtro HD e Modo Eco Frio Tcl;TCL;MAPEADO;TCL-9000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": null, ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 9.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-9000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 9.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-9000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A2 9.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-9000-F;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 9.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL 9.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 9.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Serie A1 9.000 BTUs On/Off Quente/Frio;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""On/Off"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 9.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar-Condicionado Split Inverter 9000 BTUs TCL T-Pro 2.0 High Wall Quente e Frio TAC-09CHTG2-INV 220V;TCL;MAPEADO;TCL-9000-QF;;ambigua;familia_sem_sku;linha genérica/sem SKU único no catálogo;;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": ""220V"", ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-12000-F;;ambigua;ambiguo_multi_sku;"2 SKUs na família; voltagem não desempata";TAC-12CGV-INV|TAC-12CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 12.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-ELITE-12000-F;;baixa;tec_conflito;"título On/Off; catálogo curado é inverter-only";TAC-12CGV-INV|TAC-12CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite G2 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-12000-F;;ambigua;ambiguo_multi_sku;"2 SKUs na família; voltagem não desempata";TAC-12CGV-INV|TAC-12CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite GV 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-12000-F;;ambigua;ambiguo_multi_sku;"2 SKUs na família; voltagem não desempata";TAC-12CGV-INV|TAC-12CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 18.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-18000-F;TAC-18CSA1;alta;familia_linha_unica;1 SKU na família-linha;TAC-18CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 18.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-ELITE-18000-F;;baixa;tec_conflito;"título On/Off; catálogo curado é inverter-only";TAC-18CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite G2 18.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-18000-F;TAC-18CSA1;alta;familia_linha_unica;1 SKU na família-linha;TAC-18CSA1;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado Split Inverter TCL 9000 BTUs Frio Hi Wall Série GV Elite 220V Econômico Silencioso com Alta Eficiência Energética;TCL;MAPEADO;TCL-ELITE-9000-F;;ambigua;ambiguo_multi_sku;"3 SKUs na família; voltagem não desempata";TAC-09CSA1|TAC-09CSA2|TAC-09CSGV-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": ""220V"", ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 9.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-9000-F;;ambigua;ambiguo_multi_sku;"3 SKUs na família; voltagem não desempata";TAC-09CSA1|TAC-09CSA2|TAC-09CSGV-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite 9.000 BTUs On/Off Frio;TCL;MAPEADO;TCL-ELITE-9000-F;;baixa;tec_conflito;"título On/Off; catálogo curado é inverter-only";TAC-09CSA1|TAC-09CSA2|TAC-09CSGV-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""On/Off"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL Elite GV 9.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-ELITE-9000-F;;ambigua;ambiguo_multi_sku;"3 SKUs na família; voltagem não desempata";TAC-09CSA1|TAC-09CSA2|TAC-09CSGV-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""Elite"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL FreshIN 3.0 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-FRESHIN-12000-F;TAC-12CFG3W-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CFG3W-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL FreshIN 3.0 Black 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-FRESHIN-12000-F;TAC-12CFG3W-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CFG3W-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": ""Preto"", ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL FreshIN 3.0 18.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-FRESHIN-18000-F;;ambigua;ambiguo_multi_sku;"2 SKUs na família; voltagem não desempata";TAC-18CFG3B-INV|TAC-18CFG3W-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL FreshIN 3.0 Black 18.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-FRESHIN-18000-F;;ambigua;ambiguo_multi_sku;"2 SKUs na família; voltagem não desempata";TAC-18CFG3B-INV|TAC-18CFG3W-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": ""Preto"", ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado Split Hi Wall Inverter 12.000 BTU Frio TPro WiFi Alexa Google TAC12CTG2INV TCL 220v;TCL;MAPEADO;TCL-T-PRO-2-12000-F;TAC-12CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": ""220V"", ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 12.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-T-PRO-2-12000-F;TAC-12CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar-Condicionado Split Inverter 12000 BTUs TCL T-Pro 2.0 High Wall Só Frio TAC-12CTG2-INV 220V;TCL;MAPEADO;TCL-T-PRO-2-12000-F;TAC-12CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": ""220V"", ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
TCL Ar condicionado SplitHW Inverter 12.000BTU Frio TAC-12CTG2;TCL;MAPEADO;TCL-T-PRO-2-12000-F;TAC-12CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": ""TAC-12CTG2""}"
Ar Condicionado TCL T-Pro 2.0 12.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-T-PRO-2-12000-QF;TAC-12CHTG2;alta;familia_linha_unica;1 SKU na família-linha;TAC-12CHTG2;"{""marca"": ""TCL"", ""capacidade_btu"": 12000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 18.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-T-PRO-2-18000-F;TAC-18CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-18CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 18.000 BTUs Inverter Quente/Frio;TCL;MAPEADO;TCL-T-PRO-2-18000-QF;TAC-18CHTG2;alta;familia_linha_unica;1 SKU na família-linha;TAC-18CHTG2;"{""marca"": ""TCL"", ""capacidade_btu"": 18000, ""ciclo"": ""Quente/Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado TCL T-Pro 2.0 24.000 BTUs Inverter Frio;TCL;MAPEADO;TCL-T-PRO-2-24000-F;TAC-24CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-24CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 24000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": ""T-Pro"", ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW_PRESUMIDO"", ""sku_no_titulo"": null}"
Ar Condicionado Split Hi Wall Inverter TCL 9000 BTU/h Frio TAC09CTG2INV 220 Volts;TCL;MAPEADO;TCL-T-PRO-2-9000-F;TAC-09CTG2-INV;alta;familia_linha_unica;1 SKU na família-linha;TAC-09CTG2-INV;"{""marca"": ""TCL"", ""capacidade_btu"": 9000, ""ciclo"": ""Frio"", ""tecnologia"": ""Inverter"", ""edicao"": null, ""voltagem"": null, ""cor"": null, ""form_factor"": ""HW"", ""sku_no_titulo"": null}"
